time,thrust_filtered
2.878742,2133.78496293408
2.882613,2132.96925878057
2.886484,2131.80754079203
2.890355,2130.39691186314
2.894226,2128.86234194273
2.898097,2127.34398587527
2.901968,2125.98274262517
2.905839,2124.90558754348
2.91,2124.21232988659
2.913871,2123.96530861816
2.917742,2124.18314028124
2.921613,2124.83909874387
2.925484,2125.86419439095
2.929355,2127.15460597037
2.933226,2128.58275699806
2.937097,2130.01094812443
2.940968,2131.30609708666
2.944839,2132.35394217058
2.949,2133.07112348361
2.952871,2133.41382797723
2.956742,2133.38208193875
2.960613,2133.01924323597
2.964484,2132.40674648475
2.968355,2131.6546508838
2.972226,2130.88900501322
2.976097,2130.23742640531
2.979968,2129.81450597543
2.983839,2129.70862965335
2.987,2129.9716103688
2.990871,2130.61222646675
2.994742,2131.59436682826
2.998613,2132.83996681856
3.002484,2134.23637455871
3.006355,2135.64734655496
3.010226,2136.92655894233
3.014097,2137.93229796183
3.017968,2138.54187499071
3.021839,2138.6643331588
3.026,2138.25017680901
3.029871,2137.29715267109
3.033742,2135.85151957481
3.037613,2134.00469451776
3.041484,2131.88558297208
3.045355,2129.6492748742
3.049226,2127.4631331702
3.053097,2125.49158877281
3.056968,2123.88111160373
3.060839,2122.74682475037
3.065,2122.16208992353
3.068871,2122.15212007195
3.072742,2122.69227068061
3.076613,2123.71117965637
3.080484,2125.09842531496
3.084355,2126.71587525001
3.088226,2128.41147020339
3.092097,2130.03394827177
3.095968,2131.44701470977
3.099839,2132.54162659871
3.103,2133.24530018247
3.106871,2133.52763065449
3.110742,2133.40154296273
3.114613,2132.92018128993
3.118484,2132.16979493658
3.122355,2131.25943187415
3.126226,2130.30859482848
3.130097,2129.43416634612
3.133968,2128.73789631021
3.137839,2128.29565907187
3.142,2128.14956398164
3.145871,2128.30379732909
3.149742,2128.72473563676
3.153613,2129.34539817277
3.157484,2130.07376027551
3.161355,2130.8039524053
3.165226,2131.42904137728
3.169097,2131.85394732486
3.172968,2132.00703848563
3.176839,2131.84905376321
3.181,2131.37826855643
3.184871,2130.63123996172
3.188742,2129.67897973023
3.192613,2128.61895083482
3.196484,2127.56382344998
3.200355,2126.62836923934
3.204226,2125.91610329933
3.208097,2125.50725402235
3.211968,2125.44940118459
3.215839,2125.75176282653
3.219,2126.38371267035
3.222871,2127.277703944
3.226742,2128.33634144972
3.230613,2129.44287542642
3.234484,2130.4739683593
3.238355,2131.31332262827
3.242226,2131.864672764
3.246097,2132.06268439261
3.249968,2131.88047343073
3.253839,2131.33283115926
3.258,2130.47478125624
3.261871,2129.39567602287
3.265742,2128.20956990764
3.269613,2127.04303276332
3.273484,2126.02180343995
3.277355,2125.25770293563
3.281226,2124.83710062659
3.285097,2124.81204334011
3.288968,2125.19490786803
3.292839,2125.95708371785
3.297,2127.03177041003
3.300871,2128.3205629218
3.304742,2129.70314128545
3.308613,2131.04909110078
3.312484,2132.23068593017
3.316355,2133.13536584515
3.320226,2133.6766336478
3.324097,2133.80219181748
3.327968,2133.49843109347
3.331839,2132.7908549995
3.336,2131.74055783809
3.339871,2130.43731671869
3.343742,2128.99014436741
3.347613,2127.5162942407
3.351484,2126.12976129874
3.355355,2124.9303284802
3.359226,2123.99418825262
3.363097,2123.36708818963
3.366968,2123.06074972417
3.370839,2123.05296869407
3.374,2123.29138221743
3.377871,2123.70046887137
3.381742,2124.1909900196
3.385613,2124.67080200108
3.389484,2125.05581255359
3.393355,2125.2798573189
3.397226,2125.30241856524
3.401097,2125.11335244536
3.404968,2124.73410255357
3.408839,2124.21524280691
3.413,2123.63059202886
3.416871,2123.06853268632
3.420742,2122.62149068504
3.424613,2122.37475568125
3.428484,2122.39592429414
3.432355,2122.72620319184
3.436226,2123.37459087916
3.440097,2124.31559392248
3.443968,2125.49071045853
3.447839,2126.81351944933
3.452,2128.17788078223
3.455871,2129.46845916512
3.459742,2130.57252251297
3.463613,2131.39177241775
3.467484,2131.85291054089
3.471355,2131.91577291908
3.475226,2131.5781480368
3.479097,2130.87676515485
3.482968,2129.88434204473
3.486839,2128.70298196557
3.49,2127.45457166939
3.493871,2126.2691241627
3.497742,2125.27221479855
3.501613,2124.57275850807
3.505484,2124.25235466472
3.509355,2124.35728958157
3.513226,2124.89404430913
3.517097,2125.82880442924
3.520968,2127.09102692382
3.524839,2128.58065983186
3.529,2130.17822236227
3.532871,2131.75667901569
3.536742,2133.19388818844
3.540613,2134.38438516039
3.544484,2135.24936697124
3.548355,2135.74394060118
3.552226,2135.86094195217
3.556097,2135.63093603377
3.559968,2135.11836923098
3.563839,2134.41423008331
3.568,2133.62595093109
3.571871,2132.86561788373
3.575742,2132.23778892566
3.579613,2131.82828107513
3.583484,2131.69516503133
3.587355,2131.86293228675
3.591226,2132.32040281393
3.595097,2133.02246378362
3.598968,2133.89527343525
3.602839,2134.84423679784
3.607,2135.76386846742
3.610871,2136.54853164605
3.614742,2137.10296883619
3.618613,2137.35157797991
3.622484,2137.24555702578
3.626355,2136.767292457
3.630226,2135.9316649193
3.634097,2134.78426293285
3.637968,2133.39678405151
3.641839,2131.86013010791
3.645,2130.27589611201
3.648871,2128.74712034086
3.652742,2127.36924275417
3.656613,2126.22216667534
3.660484,2125.36417842335
3.664355,2124.82828989607
3.668226,2124.62130673575
3.672097,2124.72559537476
3.675968,2125.10320026398
3.679839,2125.70170518977
3.684,2126.4610524617
3.687871,2127.32046240538
3.691742,2128.22467092021
3.695613,2129.12888267657
3.699484,2130.0020202454
3.703355,2130.82799877774
3.707226,2131.60492634032
3.711097,2132.34236170752
3.714968,2133.05701968189
3.718839,2133.76753408557
3.723,2134.48902384206
3.726871,2135.22823491034
3.730742,2135.97994878797
3.734613,2136.72517950897
3.738484,2137.43145976504
3.742355,2138.05526825423
3.746226,2138.5463875256
3.750097,2138.85372252561
3.753968,2138.93189563217
3.757839,2138.74781517404
3.761,2138.28640852117
3.764871,2137.5547867212
3.768742,2136.5842377067
3.772613,2135.42964655169
3.776484,2134.16623342622
3.780355,2132.88384347542
3.784226,2131.67933501092
3.788097,2130.64783024543
3.791968,2129.87370716086
3.795839,2129.42224928752
3.8,2129.33284960678
3.803871,2129.61455989788
3.807742,2130.24454774909
3.811613,2131.16968817164
3.815484,2132.31116434974
3.819355,2133.5716595395
3.823226,2134.84449043481
3.827097,2136.02382962316
3.830968,2137.01499936347
3.834839,2137.74374173371
3.839,2138.16342476413
3.842871,2138.2593407088
3.846742,2138.04958147037
3.850613,2137.58240165351
3.854484,2136.93041656037
3.858355,2136.18233822692
3.862226,2135.43319635459
3.866097,2134.77413078946
3.869968,2134.28286674079
3.873839,2134.01587583114
3.878,2134.00299650489
3.881871,2134.24497538121
3.885742,2134.71405616284
3.889613,2135.35744329983
3.893484,2136.10322586556
3.897355,2136.86815092488
3.901226,2137.56647461718
3.905097,2138.11900156974
3.908968,2138.46137294835
3.912839,2138.55071124883
3.916,2138.36989633678
3.919871,2137.92902351727
3.923742,2137.26393143255
3.927613,2136.4320110569
3.931484,2135.50577195035
3.935355,2134.56485961896
3.939226,2133.68739699624
3.943097,2132.9416179322
3.946968,2132.37872084699
3.950839,2132.02770751137
3.955,2131.89273801999
3.958871,2131.95326391989
3.962742,2132.16690241142
3.966613,2132.47469737371
3.970484,2132.80812594968
3.974355,2133.09701938999
3.978226,2133.27751555569
3.982097,2133.29923661608
3.985968,2133.13102861531
3.989839,2132.76474375196
3.994,2132.21667666308
3.997871,2131.52642711706
4.001742,2130.75320753559
4.005613,2129.96994379998
4.009484,2129.25583927721
4.013355,2128.6882551852
4.017226,2128.33476173293
4.021097,2128.24611226206
4.024968,2128.45078484801
4.028839,2128.95163815719
4.032,2129.72507767506
4.035871,2130.72287293521
4.039742,2131.87644650098
4.043613,2133.10317242632
4.047484,2134.31403625729
4.051355,2135.42191170228
4.055226,2136.34967272832
4.059097,2137.03736782272
4.062968,2137.44774162387
4.066839,2137.56953187196
4.071,2137.41821297656
