time,thrust_filtered
2.828,3200.54970731796
2.828,3201.52803092094
2.828,3202.46372169846
2.828,3203.26529477653
2.828,3203.85461085826
2.828,3204.17521114095
2.828,3204.19820249264
2.866,3203.92509120011
2.866,3203.3873135183
2.866,3202.64260773624
2.866,3201.76872342096
2.866,3200.8551998221
2.866,3199.99408958444
2.866,3199.27059531461
2.866,3198.75460115096
2.866,3198.49398295838
2.866,3198.51039015878
2.905,3198.79794533337
2.905,3199.32500338626
2.905,3200.03875819866
2.905,3200.87213837038
2.905,3201.75215844879
2.905,3202.60872414471
2.905,3203.38285175667
2.905,3204.03335873323
2.905,3204.54128438726
2.905,3204.91156519913
2.944,3205.17179950625
2.944,3205.36827650729
2.944,3205.55976099942
2.944,3205.80975743213
2.944,3206.17811732683
2.944,3206.71292746282
2.944,3207.44361871654
2.944,3208.3761398531
2.944,3209.49083610372
2.944,3210.74336828999
2.983,3212.06862728886
2.983,3213.38720268855
2.983,3214.61365774503
2.983,3215.66571420385
2.983,3216.47342324774
2.983,3216.98740284765
2.983,3217.18523510403
2.983,3217.07521268492
2.983,3216.69686809854
2.983,3216.11809191508
3.021,3215.42907164789
3.021,3214.73368745907
3.021,3214.13930698909
3.021,3213.74607084635
3.021,3213.63676174837
3.021,3213.86825827169
3.021,3214.46542333578
3.021,3215.41807002349
3.021,3216.68137555169
3.021,3218.17977761072
3.06,3219.81401243742
3.06,3221.47060225978
3.06,3223.0328288713
3.06,3224.39205589179
3.06,3225.45819310383
3.06,3226.16817797567
3.06,3226.49160809534
3.06,3226.43302210998
3.06,3226.03069329898
3.06,3225.35215150445
3.099,3224.48700417388
3.099,3223.5379212237
3.099,3222.61078500867
3.099,3221.80499089555
3.099,3221.20479393673
3.099,3220.87246023733
3.099,3220.84377541475
3.099,3221.12620586804
3.099,3221.69976306546
3.099,3222.52041352551
3.138,3223.52568210685
3.138,3224.64189785105
3.138,3225.79235793418
3.138,3226.9055703684
3.138,3227.9226961399
3.138,3228.80336934919
3.138,3229.52924829853
3.138,3230.10491444784
3.138,3230.55603800878
3.138,3230.92503852574
3.176,3231.2647681174
3.176,3231.63099687456
3.176,3232.07463026704
3.176,3232.63460169873
3.176,3233.33226828337
3.176,3234.16792984653
3.176,3235.11982688563
3.176,3236.14569291273
3.176,3237.18667780203
3.176,3238.17323731048
3.215,3239.03240061534
3.215,3239.695692737
3.215,3240.1069220506
3.215,3240.22904474748
3.215,3240.04936588487
3.215,3239.58243579323
3.215,3238.87019366902
3.215,3237.97920623532
3.215,3236.99518715133
3.215,3236.01529111396
3.254,3235.13893368614
3.254,3234.45808926047
3.254,3234.04811911772
3.254,3233.96013287195
3.254,3234.21571885832
3.254,3234.80464596543
3.254,3235.68583495642
3.254,3236.79151619094
3.254,3238.03411393634
3.254,3239.31512139072
3.292,3240.53505709956
3.292,3241.60347672999
3.292,3242.44797630878
3.292,3243.02122646326
3.292,3243.30531320506
3.292,3243.31296763322
3.292,3243.08561061448
3.292,3242.68848652271
3.292,3242.20345284914
3.292,3241.72020723797
3.331,3241.32689015372
3.331,3241.10107233155
3.331,3241.10205446736
3.331,3241.36519458503
3.331,3241.89875107849
3.331,3242.68352826795
3.331,3243.67536762897
3.331,3244.81022267446
3.331,3246.01126579879
3.331,3247.19725087547
3.37,3248.29120257692
3.37,3249.22846923279
3.37,3249.96329705516
3.37,3250.47329019479
3.37,3250.76132674242
3.37,3250.85473123835
3.37,3250.80181098382
3.37,3250.66618266429
3.37,3250.51954815369
3.37,3250.4337248298
3.409,3250.47282561496
3.409,3250.6864660882
3.409,3251.10471069578
3.409,3251.73523181953
3.409,3252.56292484548
3.409,3253.55197849637
3.409,3254.65012169516
3.409,3255.79452454459
3.409,3256.91868084765
3.409,3257.95952465672
3.448,3258.86402195308
3.448,3259.59455912779
3.448,3260.13260614397
3.448,3260.48029548411
3.448,3260.65971548435
3.448,3260.70993102895
3.448,3260.68203419945
3.448,3260.63281146902
3.448,3260.61780363882
3.448,3260.68460688872
3.486,3260.86722361123
3.486,3261.18211657254
3.486,3261.62637260937
3.486,3262.17811096032
3.486,3262.79903099057
3.486,3263.43878826276
3.486,3264.04071519081
3.486,3264.54828353362
3.486,3264.91164975606
3.486,3265.09362376336
3.525,3265.074459595
3.525,3264.85498020829
3.525,3264.45769417796
3.525,3263.92573065999
3.525,3263.31962537784
3.525,3262.7122288146
3.525,3262.18222170379
3.525,3261.80684827808
3.525,3261.65451746606
3.525,3261.77793855572
3.564,3262.20847787012
3.564,3262.95239546222
3.564,3263.98947580135
3.564,3265.27429822214
3.564,3266.74007718182
3.564,3268.30471561306
3.564,3269.87846893303
3.564,3271.37241342367
3.564,3272.70679217241
3.564,3273.81831671851
3.602,3274.66564103305
3.602,3275.23247219118
3.602,3275.52808265366
3.602,3275.58527752225
3.602,3275.45611152733
3.602,3275.20584162246
3.602,3274.90574415441
3.602,3274.62551928869
3.602,3274.42605290939
3.602,3274.35329895758
3.641,3274.43394457052
3.641,3274.67331320944
3.641,3275.05571262617
3.641,3275.54720475498
3.641,3276.100529005
3.641,3276.66162024475
3.641,3277.17691754847
3.641,3277.60056387115
3.641,3277.90063445733
3.641,3278.06363947039
3.68,3278.09672974303
3.68,3278.0273131245
3.68,3277.90011171379
3.68,3277.77199709475
3.68,3277.70522099275
3.68,3277.75988247771
3.68,3277.98656345327
3.68,3278.42000174758
3.68,3279.07452215142
3.68,3279.94175094848
3.718,3280.99088245692
3.718,3282.1714711826
3.718,3283.41845547203
3.718,3284.65888744607
3.718,3285.81963332799
3.718,3286.83516650801
3.718,3287.65455966337
3.718,3288.24687403455
3.718,3288.60431368131
3.718,3288.74277663494
3.757,3288.69977642983
3.757,3288.53003296448
3.757,3288.29927472806
3.757,3288.07697203203
3.757,3287.92883119275
3.757,3287.90986202153
3.757,3288.05869196423
3.757,3288.39364196359
3.757,3288.91094006892
3.757,3289.58526228139
3.796,3290.37253951249
3.796,3291.21473325666
3.796,3292.04610415139
3.796,3292.80035267159
3.796,3293.41791174972
3.796,3293.85266708254
3.796,3294.07745543624
3.796,3294.08778227666
3.796,3293.90331300416
3.796,3293.5668780152
3.835,3293.14098799043
3.835,3292.70213302287
3.835,3292.33339924511
3.835,3292.11614794825
3.835,3292.12162383098
3.835,3292.40336935063
3.835,3292.99123866539
3.835,3293.88765150297
3.835,3295.06651068364
3.835,3296.4749422242
3.873,3298.03774419936
3.873,3299.66418037392
3.873,3301.25652170415
3.873,3302.71951616876
3.873,3303.96979979268
3.873,3304.94422488542
3.873,3305.60619259983
3.873,3305.94927840081
3.873,3305.99769510548
3.873,3305.803477497
3.912,3305.44069228934
3.912,3304.99736836543
3.912,3304.56608331452
3.912,3304.2342300875
3.912,3304.07498798205
3.912,3304.13993839438
3.912,3304.45406449155
3.912,3305.01359104196
3.912,3305.78683254233
3.912,3306.71794769413
3.951,3307.73322851322
3.951,3308.74929099976
3.951,3309.68231029922
3.951,3310.45727985473
3.951,3311.01621814015
3.951,3311.32436387281
3.951,3311.37368854374
3.951,3311.18342090864
3.951,3310.79763730207
3.951,3310.28030105524
3.99,3309.70840660443
3.99,3309.16403739286
3.99,3308.72616536169
3.99,3308.46296679427
3.99,3308.42535248681
3.99,3308.64229152033
3.99,3309.11833747651
3.99,3309.83357423839
3.99,3310.74599486371
3.99,3311.79609346165
4.028,3312.91319966476
4.028,3314.02287002168
4.028,3315.0545228629
4.028,3315.94849143827
4.028,3316.6617659559
4.028,3317.17185767281
4.028,3317.47841586775
4.028,3317.60246509229
4.028,3317.58339889804
4.028,3317.47411251848
4.067,3317.33483304325
4.067,3317.22632015763
4.067,3317.20317539873
4.067,3317.30798403172
4.067,3317.56690554703
4.067,3317.98716151914
4.067,3318.55667506854
4.067,3319.24589155596
4.067,3320.01156725298
4.067,3320.80209613786
4.106,3321.56377566478
4.106,3322.24728564653
4.106,3322.81360487269
4.106,3323.23866567848
4.106,3323.51622328044
4.106,3323.65863205787
4.106,3323.69545670131
4.106,3323.67009384369
4.106,3323.63478918207
4.106,3323.64457419465
4.144,3323.75075227181
4.144,3323.99466264832
4.144,3324.40248405409
4.144,3324.98174360248
4.144,3325.71999180872
4.144,3326.58585040725
4.144,3327.53235678012
4.144,3328.50223471015
4.144,3329.43447015681
4.144,3330.27141234043
4.183,3330.96556247433
4.183,3331.48524927142
4.183,3331.81852270883
4.183,3331.97480644175
4.183,3331.98409952336
4.183,3331.89379637313
4.183,3331.76348343554
4.183,3331.6583067038
4.183,3331.64162943039
4.183,3331.76773982749
4.222,3332.07537704829
4.222,3332.5827942236
4.222,3333.28490350304
4.222,3334.15278148881
4.222,3335.13557215676
4.222,3336.16465489117
4.222,3337.15979329237
4.222,3338.03680558094
4.222,3338.71611094946
4.222,3339.1313332871
4.261,3339.23702859017
4.261,3339.01461230161
4.261,3338.47573469154
4.261,3337.66264906522
4.261,3336.64546211157
4.261,3335.51649566757
4.261,3334.38229897936
4.261,3333.35410159425
4.261,3332.53766731561
