time,thrust
0.719484,2307.5797
0.723355,2422.17599
0.727226,2435.770767
0.731097,2304.31805
0.734968,2291.353676
0.738839,2346.637273
0.742,2358.039344
0.745871,2187.254965
0.749742,2195.99838
0.753613,2257.805277
0.757484,2213.320756
0.761355,2135.836013
0.765226,2187.337192
0.769097,2249.007044
0.772968,2188.241683
0.776839,2190.105483
0.781,2302.289797
0.784871,2383.885864
0.788742,2317.858009
0.792613,2274.634294
0.796484,2422.477487
0.800355,2460.959475
0.804226,2339.976929
0.808097,2302.289797
0.811968,2387.174923
0.815839,2322.298238
0.82,2223.982788
0.823871,2224.6406
0.827742,2299.028147
0.831613,2267.809497
0.835484,2148.855204
0.839355,2147.429945
0.843226,2242.291882
0.847097,2217.623941
0.850968,2215.650506
0.854839,2285.625232
0.858,2343.622302
0.861871,2332.247641
0.865742,2328.465223
0.869613,2430.34382
0.873484,2429.110423
0.877355,2328.739311
0.881226,2324.847258
0.885097,2336.742688
0.888968,2340.388061
0.892839,2299.357053
0.897,2284.254791
0.900871,2267.699862
0.904742,2254.433991
0.908613,2171.056351
0.912484,2195.724292
0.916355,2235.165588
0.920226,2219.0492
0.924097,2241.359982
0.927968,2290.997362
0.931839,2331.589829
0.936,2329.040808
0.939871,2355.188826
0.943742,2406.79964
0.947613,2442.266658
0.951484,2402.60609
0.955355,2376.046941
0.959226,2386.133388
0.963097,2359.05347
0.966968,2292.395212
0.970839,2280.636826
0.974,2290.312141
0.977871,2229.245283
0.981742,2211.703636
0.985613,2219.323288
0.989484,2224.17465
0.993355,2217.569124
0.997226,2230.341635
1.001097,2291.381085
1.004968,2359.217923
1.008839,2329.177853
1.013,2341.676276
1.016871,2399.317032
1.020742,2412.007317
1.024613,2373.333467
1.028484,2370.729629
1.032355,2379.801949
1.036226,2370.510358
1.040097,2327.396279
1.043968,2300.672676
1.047839,2290.750682
1.052,2268.576944
1.055871,2179.9094
1.059742,2222.530121
1.063613,2261.697329
1.067484,2206.961909
1.071355,2219.898874
1.075226,2317.501694
1.079097,2384.132543
1.082968,2338.222764
1.086839,2328.245953
1.091,2407.950811
1.094871,2394.46567
1.098742,2335.646335
1.102613,2408.827893
1.106484,2455.72439
1.110355,2372.593429
1.114226,2272.468997
1.118097,2289.654329
1.121968,2322.983458
1.125839,2245.580941
1.129,2193.120453
1.132871,2246.403206
1.136742,2249.637447
1.140613,2212.909624
1.144484,2228.61488
1.148355,2274.058709
1.152226,2313.445188
1.156097,2339.702841
1.159968,2304.016553
1.163839,2378.705596
1.168,2454.573219
1.171871,2387.832735
1.175742,2378.870049
1.179613,2371.908208
1.183484,2381.309435
1.187355,2327.094782
1.191226,2345.403876
1.195097,2296.643579
1.198968,2266.521282
1.202839,2214.85565
1.207,2195.888745
1.210871,2276.333641
1.214742,2275.511376
1.218613,2217.596533
1.222484,2259.367579
1.226355,2345.102379
1.230226,2353.133164
1.234097,2307.881197
1.237968,2353.818385
1.241839,2413.432576
1.245,2399.12517
1.248871,2380.569396
1.252742,2395.068664
1.256613,2393.232273
1.260484,2356.970399
1.264355,2304.893635
1.268226,2312.102156
1.272097,2280.910915
1.275968,2266.630918
1.279839,2231.026856
1.284,2225.873997
1.287871,2271.975638
1.291742,2256.818559
1.295613,2252.899097
1.299484,2277.155906
1.303355,2327.478506
1.307226,2337.839041
1.311097,2354.85992
1.314968,2385.475576
1.318839,2383.173235
1.323,2390.02544
1.326871,2394.767167
1.330742,2382.652467
1.334613,2354.421379
1.338484,2323.668679
1.342355,2304.674364
1.346226,2295.793906
1.350097,2269.015485
1.353968,2281.623544
1.357839,2265.781244
1.362,2235.467085
1.365871,2273.455715
1.369742,2299.603732
1.373613,2305.00327
1.377484,2334.330711
1.381355,2340.113973
1.385226,2334.659617
1.389097,2402.057914
1.392968,2420.394417
1.396839,2365.357499
1.4,2384.43404
1.403871,2386.571929
1.407742,2350.584144
1.411613,2335.344838
1.415484,2302.563885
1.419355,2297.054712
1.423226,2281.431682
1.427097,2253.419865
1.430968,2240.26363
1.434839,2248.979635
1.439,2302.563885
1.442871,2303.550603
1.446742,2290.449185
1.450613,2302.947609
1.454484,2335.235203
1.458355,2379.171546
1.462226,2417.51649
1.466097,2374.594273
1.469968,2394.739758
1.473839,2406.717414
1.478,2336.68787
1.481871,2355.271052
1.485742,2364.973776
1.489613,2327.588141
1.493484,2264.054488
1.497355,2255.3933
1.501226,2261.039518
1.505097,2259.614259
1.508968,2238.427238
1.512839,2244.265318
1.516,2288.996518
1.519871,2303.468376
1.523742,2324.463535
1.527613,2327.862229
1.531484,2362.945523
1.535355,2388.134232
1.539226,2383.145826
1.543097,2414.583746
1.546968,2423.35457
1.550839,2373.278649
1.555,2323.696088
1.558871,2337.482726
1.562742,2359.135697
1.566613,2299.028147
1.570484,2256.270382
1.574355,2295.821315
1.578226,2266.822779
1.582097,2230.232
1.585968,2277.210723
1.589839,2292.88857
1.594,2313.143691
1.597871,2330.000117
1.601742,2300.425997
1.605613,2348.172167
1.609484,2402.496455
1.613355,2383.74882
1.617226,2394.246399
1.621097,2389.943214
1.624968,2381.528705
1.628839,2334.549982
1.633,2357.984526
1.636871,2372.593429
1.640742,2301.823847
1.644613,2259.203127
1.648484,2272.030456
1.652355,2275.840282
1.656226,2286.310453
1.660097,2244.265318
1.663968,2255.914068
1.667839,2307.990832
1.671,2297.904385
1.674871,2331.069061
1.678742,2366.399035
1.682613,2412.281405
1.686484,2350.776005
1.690355,2328.410406
1.694226,2429.41192
1.698097,2414.994879
1.701968,2372.785291
1.705839,2362.260302
1.71,2353.516888
1.713871,2331.507603
1.717742,2274.058709
1.721613,2243.909003
1.725484,2297.959203
1.729355,2263.369268
1.733226,2251.802744
1.737097,2302.728338
1.740968,2347.569173
1.744839,2299.137782
1.749,2288.338706
1.752871,2363.137385
1.756742,2420.229964
1.760613,2406.415917
1.764484,2354.85992
1.768355,2415.954187
1.772226,2424.259061
1.776097,2307.661926
1.779968,2328.437814
1.783839,2366.864985
1.787,2307.607109
1.790871,2277.375176
1.794742,2286.36527
1.798613,2284.062929
1.802484,2288.749838
1.806355,2245.800212
1.810226,2242.675606
1.814097,2336.4686
1.817968,2354.421379
1.821839,2271.866003
1.826,2331.754282
1.829871,2412.63772
1.833742,2380.240491
1.837613,2362.753661
1.841484,2417.98244
1.845355,2411.349505
1.849226,2343.156352
1.853097,2345.458694
1.856968,2373.854235
1.860839,2342.443723
1.865,2276.799591
1.868871,2267.672453
1.872742,2315.747529
1.876613,2277.950762
1.880484,2236.810118
1.884355,2244.2105
1.888226,2316.679429
1.892097,2327.067373
1.895968,2267.919132
1.899839,2362.671435
1.903,2451.229343
1.906871,2370.208861
1.910742,2346.856544
1.914613,2417.680943
1.918484,2419.709196
1.922355,2368.83842
1.926226,2365.056002
1.930097,2372.346749
1.933968,2317.145379
1.937839,2267.562818
1.942,2246.348388
1.945871,2300.508223
1.949742,2302.9202
1.953613,2227.655571
1.957484,2240.894032
1.961355,2325.368026
1.965226,2307.634517
1.969097,2323.422
1.972968,2368.427288
1.976839,2376.348438
1.981,2359.327558
1.984871,2377.801105
1.988742,2422.313034
1.992613,2438.922781
1.996484,2412.363632
2.000355,2337.592361
2.004226,2383.666593
2.008097,2343.67712
2.011968,2264.630074
2.015839,2288.037209
2.02,2297.191756
2.023871,2268.385082
2.027742,2256.873377
2.031613,2262.793682
2.035484,2268.933259
2.039355,2296.479126
2.043226,2328.273361
2.047097,2370.482949
2.050968,2382.049473
2.054839,2348.967023
2.058,2359.683873
2.061871,2392.464826
2.065742,2372.456385
2.069613,2401.975687
2.073484,2407.101137
2.077355,2362.616617
2.081226,2332.713591
2.085097,2286.886038
2.088968,2322.298238
2.092839,2320.681117
2.097,2283.10362
2.100871,2269.3718
2.104742,2266.767962
2.108613,2274.168344
2.112484,2292.614482
2.116355,2325.121347
2.120226,2349.953741
2.124097,2361.438038
2.127968,2333.042497
2.131839,2366.344217
2.136,2412.802173
2.139871,2407.04632
2.143742,2360.91727
2.147613,2356.586676
2.151484,2361.465447
2.155355,2324.847258
2.159226,2304.290641
2.163097,2338.003494
2.166968,2265.616791
2.170839,2262.711456
2.174,2285.597823
2.177871,2272.414179
2.181742,2281.842815
2.185613,2296.205038
2.189484,2279.458247
2.193355,2327.917047
2.197226,2394.493079
2.201097,2395.726476
2.204968,2374.977996
2.208839,2388.40832
2.213,2354.39397
2.216871,2388.40832
2.220742,2400.824517
2.224613,2320.050714
2.228484,2342.717811
2.232355,2335.920423
2.236226,2297.575479
2.240097,2291.518129
2.243968,2270.714832
2.247839,2298.178473
2.252,2291.545538
2.255871,2250.487121
2.259742,2269.426618
2.263613,2335.564108
2.267484,2329.47935
2.271355,2299.795594
2.275226,2387.777917
2.279097,2375.005405
2.282968,2377.910741
2.286839,2374.073505
2.291,2380.624214
2.294871,2385.722255
2.298742,2348.281802
2.302613,2307.853788
2.306484,2329.451941
2.310355,2323.531635
2.314226,2278.937479
2.318097,2251.144932
2.321968,2318.378776
2.325839,2306.921888
2.329,2249.719674
2.332871,2291.764809
2.336742,2357.025217
2.340613,2348.939614
2.344484,2326.354744
2.348355,2338.140538
2.352226,2376.896614
2.356097,2365.028594
2.359968,2374.512046
2.363839,2405.045476
2.368,2383.666593
2.371871,2334.741844
2.375742,2333.89217
2.379613,2366.070129
2.383484,2314.596359
2.387355,2257.394144
2.391226,2273.044582
2.395097,2274.058709
2.398968,2295.190912
2.402839,2325.614706
2.407,2312.184382
2.410871,2295.739088
2.414742,2322.901232
2.418613,2317.748373
2.422484,2362.479573
2.426355,2426.342131
2.430226,2404.634343
2.434097,2361.410629
2.437968,2336.112285
2.441839,2368.83842
2.445,2388.052005
2.448871,2339.839885
2.452742,2315.747529
